time,latitude,chl
2024-05-09,36.5,0.449969
2024-05-09,36.75,0.457995
2024-05-09,37.0,0.45091
2024-05-09,37.25,0.445339
2024-05-09,37.5,0.419678
2024-05-09,37.75,0.415731
2024-05-09,38.0,0.42967
2024-05-09,38.25,0.465884
2024-05-09,38.5,0.508201
2024-05-09,38.75,0.535324
2024-05-09,39.0,0.588644
2024-05-09,39.25,0.609406
2024-05-09,39.5,0.616189
2024-05-09,39.75,0.638593
2024-05-09,40.0,0.644942
2024-05-09,40.25,0.66171
2024-05-09,40.5,0.693043
2024-05-09,40.75,0.705289
2024-05-09,41.0,0.703752
2024-05-09,41.25,0.689576
2024-05-09,41.5,0.688766
2024-05-09,41.75,0.715242
2024-05-09,42.0,0.766984
2024-05-09,42.25,0.807555
2024-05-09,42.5,0.832091
2024-05-09,42.75,0.838527
2024-05-09,43.0,0.850912
2024-05-09,43.25,0.87468
2024-05-09,43.5,0.903628
2024-05-09,43.75,0.910921
2024-05-09,44.0,0.912454
2024-05-09,44.25,0.913152
2024-05-09,44.5,0.917213
2024-05-09,44.75,0.938199
2024-05-09,45.0,0.96361
2024-05-09,45.25,0.990006
2024-05-09,45.5,1.021858
2024-05-09,45.75,1.046865
2024-05-09,46.0,1.067194
2024-05-09,46.25,1.093176
2024-05-09,46.5,1.11384
2024-05-09,46.75,1.117652
2024-05-09,47.0,1.122433
2024-05-09,47.25,1.142839
2024-05-09,47.5,1.14407
2024-05-09,47.75,1.137836
2024-05-09,48.0,1.147208
2024-05-09,48.25,1.148305
2024-05-09,48.5,1.134516
2024-05-09,48.75,1.172847
2024-05-09,49.0,1.198228
2024-05-09,49.25,1.197135
2024-05-09,49.5,1.223267
2024-05-09,49.75,1.217708
2024-05-09,50.0,1.209131
2024-05-09,50.25,1.210304
2024-05-09,50.5,1.203336
2024-05-09,50.75,1.190153
2024-05-09,51.0,1.186674
2024-05-09,51.25,1.189889
2024-05-09,51.5,1.179184
2024-05-09,51.75,1.16169
2024-05-09,52.0,1.148782
2024-05-09,52.25,1.1322
2024-05-09,52.5,1.106484
2024-05-09,52.75,1.08471
2024-05-09,53.0,1.042127
2024-05-09,53.25,1.031556
2024-05-09,53.5,1.033343
2024-05-09,53.75,0.972098
2024-05-09,54.0,0.980458
2024-05-09,54.25,1.016586
2024-05-09,54.5,1.007278
2024-05-09,54.75,0.994943
2024-05-09,55.0,0.989641
2024-05-09,55.25,0.979199
2024-05-09,55.5,1.005723
2024-05-09,55.75,1.023854
2024-05-09,56.0,1.039189
2024-05-09,56.25,1.049488
2024-05-09,56.5,1.052021
2024-05-09,56.75,1.049651
2024-05-09,57.0,1.046778
2024-05-09,57.25,1.028926
2024-05-09,57.5,1.032695
2024-05-09,57.75,1.023461
2024-05-09,58.0,1.03926
2024-05-09,58.25,1.066697
2024-05-09,58.5,1.110513
2024-05-09,58.75,1.165698
2024-05-09,59.0,1.228482
2024-05-09,59.25,1.261069
2024-05-09,59.5,1.278075
2024-05-09,59.75,1.280842
2024-05-09,60.0,1.289569
2024-05-09,60.25,1.326108
2024-05-09,60.5,1.316304
2024-05-09,60.75,1.350789
2024-05-09,61.0,1.376294
2024-05-09,61.25,1.35222
2024-05-09,61.5,1.353604
2024-05-09,61.75,1.396634
2024-05-09,62.0,1.451862
2024-05-09,62.25,1.477261
2024-05-09,62.5,1.459635
2024-05-09,62.75,1.442546
2024-05-09,63.0,1.425062
2024-05-09,63.25,1.454732
2024-05-09,63.5,1.414405
2024-05-09,63.75,1.306191
2024-05-09,64.0,1.206468
2024-05-09,64.25,1.19935
2024-05-09,64.5,1.210846
2024-05-09,64.75,1.191468
2024-05-09,65.0,1.154863
2024-05-10,35.0,0.157126
2024-05-10,35.25,0.17275
2024-05-10,35.5,0.200852
2024-05-10,35.75,0.246311
2024-05-10,36.0,0.308205
2024-05-10,36.25,0.407651
2024-05-10,36.5,0.440055
2024-05-10,36.75,0.447137
2024-05-10,37.0,0.448564
2024-05-10,37.25,0.447503
2024-05-10,37.5,0.422122
2024-05-10,37.75,0.420289
2024-05-10,38.0,0.429786
2024-05-10,38.25,0.457901
2024-05-10,38.5,0.496217
2024-05-10,38.75,0.52432
2024-05-10,39.0,0.57749
2024-05-10,39.25,0.603637
2024-05-10,39.5,0.610393
2024-05-10,39.75,0.630945
2024-05-10,40.0,0.642653
2024-05-10,40.25,0.658879
2024-05-10,40.5,0.689036
2024-05-10,40.75,0.700323
2024-05-10,41.0,0.697342
2024-05-10,41.25,0.684734
2024-05-10,41.5,0.684986
2024-05-10,41.75,0.705837
2024-05-10,42.0,0.760432
2024-05-10,42.25,0.807535
2024-05-10,42.5,0.83393
2024-05-10,42.75,0.842609
2024-05-10,43.0,0.861836
2024-05-10,43.25,0.89093
2024-05-10,43.5,0.924352
2024-05-10,43.75,0.933863
2024-05-10,44.0,0.933172
2024-05-10,44.25,0.928111
2024-05-10,44.5,0.929223
2024-05-10,44.75,0.94812
2024-05-10,45.0,0.978447
2024-05-10,45.25,1.010668
2024-05-10,45.5,1.042975
2024-05-10,45.75,1.066038
2024-05-10,46.0,1.08713
2024-05-10,46.25,1.111654
2024-05-10,46.5,1.129186
2024-05-10,46.75,1.125734
2024-05-10,47.0,1.124674
2024-05-10,47.25,1.139273
2024-05-10,47.5,1.123532
2024-05-10,47.75,1.116315
2024-05-10,48.0,1.119332
2024-05-10,48.25,1.111177
2024-05-10,48.5,1.090239
2024-05-10,48.75,1.125173
2024-05-10,49.0,1.14407
2024-05-10,49.25,1.140251
2024-05-10,49.5,1.163627
2024-05-10,49.75,1.148241
2024-05-10,50.0,1.135229
2024-05-10,50.25,1.126743
2024-05-10,50.5,1.115623
2024-05-10,50.75,1.102751
2024-05-10,51.0,1.106853
2024-05-10,51.25,1.116989
2024-05-10,51.5,1.116976
2024-05-10,51.75,1.106876
2024-05-10,52.0,1.0969
2024-05-10,52.25,1.081199
2024-05-10,52.5,1.060528
2024-05-10,52.75,1.039821
2024-05-10,53.0,1.005196
2024-05-10,53.25,0.99402
2024-05-10,53.5,1.000526
2024-05-10,53.75,0.942341
2024-05-10,54.0,0.955657
2024-05-10,54.25,0.996336
2024-05-10,54.5,0.987425
2024-05-10,54.75,0.981147
2024-05-10,55.0,0.97794
2024-05-10,55.25,0.96072
2024-05-10,55.5,0.982923
2024-05-10,55.75,1.006952
2024-05-10,56.0,1.025465
2024-05-10,56.25,1.036973
2024-05-10,56.5,1.042127
2024-05-10,56.75,1.043593
2024-05-10,57.0,1.048366
2024-05-10,57.25,1.04865
2024-05-10,57.5,1.054027
2024-05-10,57.75,1.05512
2024-05-10,58.0,1.07348
2024-05-10,58.25,1.081858
2024-05-10,58.5,1.10698
2024-05-10,58.75,1.144038
2024-05-10,59.0,1.185866
2024-05-10,59.25,1.211326
2024-05-10,59.5,1.224754
2024-05-10,59.75,1.22088
2024-05-10,60.0,1.225974
2024-05-10,60.25,1.247385
2024-05-10,60.5,1.232217
2024-05-10,60.75,1.272093
2024-05-10,61.0,1.284284
2024-05-10,61.25,1.261203
2024-05-10,61.5,1.256928
2024-05-10,61.75,1.290929
2024-05-10,62.0,1.350076
2024-05-10,62.25,1.434899
2024-05-10,62.5,1.42059
2024-05-10,62.75,1.391139
2024-05-10,63.0,1.367919
2024-05-10,63.25,1.373243
2024-05-10,63.5,1.353
2024-05-10,63.75,1.256651
2024-05-10,64.0,1.162173
2024-05-10,64.25,1.161958
2024-05-10,64.5,1.178358
2024-05-10,64.75,1.1571
2024-05-10,65.0,1.109052
2024-05-11,35.0,0.138895
2024-05-11,35.25,0.153342
2024-05-11,35.5,0.180914
2024-05-11,35.75,0.229515
2024-05-11,36.0,0.298745
2024-05-11,36.25,0.383015
2024-05-11,36.5,0.40991
2024-05-11,36.75,0.420992
2024-05-11,37.0,0.4384
2024-05-11,37.25,0.443312
2024-05-11,37.5,0.428037
2024-05-11,37.75,0.427819
2024-05-11,38.0,0.43566
2024-05-11,38.25,0.454751
2024-05-11,38.5,0.495697
2024-05-11,38.75,0.537461
2024-05-11,39.0,0.587971
2024-05-11,39.25,0.602595
2024-05-11,39.5,0.59974
2024-05-11,39.75,0.608714
2024-05-11,40.0,0.619254
2024-05-11,40.25,0.641745
2024-05-11,40.5,0.667673
2024-05-11,40.75,0.667068
2024-05-11,41.0,0.661839
2024-05-11,41.25,0.651206
2024-05-11,41.5,0.644619
2024-05-11,41.75,0.663719
2024-05-11,42.0,0.717872
2024-05-11,42.25,0.770148
2024-05-11,42.5,0.803005
2024-05-11,42.75,0.819508
2024-05-11,43.0,0.848521
2024-05-11,43.25,0.882393
2024-05-11,43.5,0.917264
2024-05-11,43.75,0.927386
2024-05-11,44.0,0.926172
2024-05-11,44.25,0.914207
2024-05-11,44.5,0.910484
2024-05-11,44.75,0.928172
2024-05-11,45.0,0.961503
2024-05-11,45.25,0.998182
2024-05-11,45.5,1.031057
2024-05-11,45.75,1.055612
2024-05-11,46.0,1.086653
2024-05-11,46.25,1.113279
2024-05-11,46.5,1.133443
2024-05-11,46.75,1.127435
2024-05-11,47.0,1.124072
2024-05-11,47.25,1.141185
2024-05-11,47.5,1.122889
2024-05-11,47.75,1.118182
2024-05-11,48.0,1.120675
2024-05-11,48.25,1.113988
2024-05-11,48.5,1.090903
2024-05-11,48.75,1.1253
2024-05-11,49.0,1.138966
2024-05-11,49.25,1.137996
2024-05-11,49.5,1.15268
2024-05-11,49.75,1.131322
2024-05-11,50.0,1.120684
2024-05-11,50.25,1.111602
2024-05-11,50.5,1.102894
2024-05-11,50.75,1.091785
2024-05-11,51.0,1.103007
2024-05-11,51.25,1.118849
2024-05-11,51.5,1.115206
2024-05-11,51.75,1.10132
2024-05-11,52.0,1.089513
2024-05-11,52.25,1.071072
2024-05-11,52.5,1.055363
2024-05-11,52.75,1.037431
2024-05-11,53.0,1.008486
2024-05-11,53.25,1.00225
2024-05-11,53.5,1.009637
2024-05-11,53.75,0.95034
2024-05-11,54.0,0.970069
2024-05-11,54.25,1.010019
2024-05-11,54.5,0.998071
2024-05-11,54.75,0.995394
2024-05-11,55.0,0.988392
2024-05-11,55.25,0.964958
2024-05-11,55.5,0.985537
2024-05-11,55.75,1.013506
2024-05-11,56.0,1.03237
2024-05-11,56.25,1.047713
2024-05-11,56.5,1.057671
2024-05-11,56.75,1.059701
2024-05-11,57.0,1.07079
2024-05-11,57.25,1.082736
2024-05-11,57.5,1.093349
2024-05-11,57.75,1.108616
2024-05-11,58.0,1.12732
2024-05-11,58.25,1.127523
2024-05-11,58.5,1.138411
2024-05-11,58.75,1.172187
2024-05-11,59.0,1.210796
2024-05-11,59.25,1.232671
2024-05-11,59.5,1.243198
2024-05-11,59.75,1.247604
2024-05-11,60.0,1.269717
2024-05-11,60.25,1.280832
2024-05-11,60.5,1.263928
2024-05-11,60.75,1.294944
2024-05-11,61.0,1.290437
2024-05-11,61.25,1.256744
2024-05-11,61.5,1.247554
2024-05-11,61.75,1.266709
2024-05-11,62.0,1.313513
2024-05-11,62.25,1.417331
2024-05-11,62.5,1.425526
2024-05-11,62.75,1.373246
2024-05-11,63.0,1.318327
2024-05-11,63.25,1.304447
2024-05-11,63.5,1.276398
2024-05-11,63.75,1.187148
2024-05-11,64.0,1.108324
2024-05-11,64.25,1.104076
2024-05-11,64.5,1.1055
2024-05-11,64.75,1.068417
2024-05-11,65.0,1.03325
2024-05-12,35.0,0.124451
2024-05-12,35.25,0.136625
2024-05-12,35.5,0.158273
2024-05-12,35.75,0.20062
2024-05-12,36.0,0.264946
2024-05-12,36.25,0.332631
2024-05-12,36.5,0.355849
2024-05-12,36.75,0.375993
2024-05-12,37.0,0.406384
2024-05-12,37.25,0.42895
2024-05-12,37.5,0.428757
2024-05-12,37.75,0.433168
2024-05-12,38.0,0.447131
2024-05-12,38.25,0.459361
2024-05-12,38.5,0.499274
2024-05-12,38.75,0.560653
2024-05-12,39.0,0.605269
2024-05-12,39.25,0.600893
2024-05-12,39.5,0.588217
2024-05-12,39.75,0.601875
2024-05-12,40.0,0.619931
2024-05-12,40.25,0.644911
2024-05-12,40.5,0.664247
2024-05-12,40.75,0.656043
2024-05-12,41.0,0.650261
2024-05-12,41.25,0.637208
2024-05-12,41.5,0.629282
2024-05-12,41.75,0.648535
2024-05-12,42.0,0.695094
2024-05-12,42.25,0.746754
2024-05-12,42.5,0.785717
2024-05-12,42.75,0.815803
2024-05-12,43.0,0.855045
2024-05-12,43.25,0.884666
2024-05-12,43.5,0.907027
2024-05-12,43.75,0.916833
2024-05-12,44.0,0.917068
2024-05-12,44.25,0.905301
2024-05-12,44.5,0.901249
2024-05-12,44.75,0.918807
2024-05-12,45.0,0.951126
2024-05-12,45.25,0.985646
2024-05-12,45.5,1.013694
2024-05-12,45.75,1.033045
2024-05-12,46.0,1.067732
2024-05-12,46.25,1.089707
2024-05-12,46.5,1.106751
2024-05-12,46.75,1.102704
2024-05-12,47.0,1.104314
2024-05-12,47.25,1.124845
2024-05-12,47.5,1.120342
2024-05-12,47.75,1.108352
2024-05-12,48.0,1.112151
2024-05-12,48.25,1.108014
2024-05-12,48.5,1.090283
2024-05-12,48.75,1.119065
2024-05-12,49.0,1.129926
2024-05-12,49.25,1.129994
2024-05-12,49.5,1.145684
2024-05-12,49.75,1.124872
2024-05-12,50.0,1.12078
2024-05-12,50.25,1.111572
2024-05-12,50.5,1.10444
2024-05-12,50.75,1.09443
2024-05-12,51.0,1.105076
2024-05-12,51.25,1.120775
2024-05-12,51.5,1.111159
2024-05-12,51.75,1.09485
2024-05-12,52.0,1.083563
2024-05-12,52.25,1.063399
2024-05-12,52.5,1.047814
2024-05-12,52.75,1.030522
2024-05-12,53.0,1.005518
2024-05-12,53.25,1.005312
2024-05-12,53.5,1.016774
2024-05-12,53.75,0.959508
2024-05-12,54.0,0.985772
2024-05-12,54.25,1.02809
2024-05-12,54.5,1.019695
2024-05-12,54.75,1.020094
2024-05-12,55.0,1.006902
2024-05-12,55.25,0.978279
2024-05-12,55.5,1.000316
2024-05-12,55.75,1.038138
2024-05-12,56.0,1.056684
2024-05-12,56.25,1.073967
2024-05-12,56.5,1.086283
2024-05-12,56.75,1.089302
2024-05-12,57.0,1.107725
2024-05-12,57.25,1.12297
2024-05-12,57.5,1.13677
2024-05-12,57.75,1.155196
2024-05-12,58.0,1.171708
2024-05-12,58.25,1.161494
2024-05-12,58.5,1.167107
2024-05-12,58.75,1.201829
2024-05-12,59.0,1.236647
2024-05-12,59.25,1.253267
2024-05-12,59.5,1.260864
2024-05-12,59.75,1.277696
2024-05-12,60.0,1.311524
2024-05-12,60.25,1.330198
2024-05-12,60.5,1.317183
2024-05-12,60.75,1.345279
2024-05-12,61.0,1.332128
2024-05-12,61.25,1.307559
2024-05-12,61.5,1.300868
2024-05-12,61.75,1.315898
2024-05-12,62.0,1.358035
2024-05-12,62.25,1.445383
2024-05-12,62.5,1.494384
2024-05-12,62.75,1.445538
2024-05-12,63.0,1.357143
2024-05-12,63.25,1.363438
2024-05-12,63.5,1.313644
2024-05-12,63.75,1.203095
2024-05-12,64.0,1.135076
2024-05-12,64.25,1.114268
2024-05-12,64.5,1.101804
2024-05-12,64.75,1.04492
2024-05-12,65.0,0.996039
2024-05-13,35.0,0.116518
2024-05-13,35.25,0.125514
2024-05-13,35.5,0.141016
2024-05-13,35.75,0.17325
2024-05-13,36.0,0.226098
2024-05-13,36.25,0.277745
2024-05-13,36.5,0.29584
2024-05-13,36.75,0.31981
2024-05-13,37.0,0.351674
2024-05-13,37.25,0.390862
2024-05-13,37.5,0.406688
2024-05-13,37.75,0.417611
2024-05-13,38.0,0.430862
2024-05-13,38.25,0.435484
2024-05-13,38.5,0.470038
2024-05-13,38.75,0.53997
2024-05-13,39.0,0.586891
2024-05-13,39.25,0.584907
2024-05-13,39.5,0.569167
2024-05-13,39.75,0.594099
2024-05-13,40.0,0.620011
2024-05-13,40.25,0.64566
2024-05-13,40.5,0.662361
2024-05-13,40.75,0.651821
2024-05-13,41.0,0.643964
2024-05-13,41.25,0.63775
2024-05-13,41.5,0.63046
2024-05-13,41.75,0.647601
2024-05-13,42.0,0.694198
2024-05-13,42.25,0.750015
2024-05-13,42.5,0.793603
2024-05-13,42.75,0.839107
2024-05-13,43.0,0.880164
2024-05-13,43.25,0.895115
2024-05-13,43.5,0.906385
2024-05-13,43.75,0.913974
2024-05-13,44.0,0.91125
2024-05-13,44.25,0.906548
2024-05-13,44.5,0.900474
2024-05-13,44.75,0.910401
2024-05-13,45.0,0.939498
2024-05-13,45.25,0.966643
2024-05-13,45.5,0.991088
2024-05-13,45.75,1.010936
2024-05-13,46.0,1.042097
2024-05-13,46.25,1.058724
2024-05-13,46.5,1.067663
2024-05-13,46.75,1.058941
2024-05-13,47.0,1.057838
2024-05-13,47.25,1.071779
2024-05-13,47.5,1.067651
2024-05-13,47.75,1.052639
2024-05-13,48.0,1.045418
2024-05-13,48.25,1.03716
2024-05-13,48.5,1.026471
2024-05-13,48.75,1.043904
2024-05-13,49.0,1.050845
2024-05-13,49.25,1.045942
2024-05-13,49.5,1.068904
2024-05-13,49.75,1.056516
2024-05-13,50.0,1.057707
2024-05-13,50.25,1.051416
2024-05-13,50.5,1.046261
2024-05-13,50.75,1.038388
2024-05-13,51.0,1.046746
2024-05-13,51.25,1.061269
2024-05-13,51.5,1.04929
2024-05-13,51.75,1.033759
2024-05-13,52.0,1.023778
2024-05-13,52.25,1.005704
2024-05-13,52.5,0.988475
2024-05-13,52.75,0.971224
2024-05-13,53.0,0.953471
2024-05-13,53.25,0.959262
2024-05-13,53.5,0.971273
2024-05-13,53.75,0.935256
2024-05-13,54.0,0.963685
2024-05-13,54.25,1.004623
2024-05-13,54.5,1.003895
2024-05-13,54.75,1.009706
2024-05-13,55.0,0.999132
2024-05-13,55.25,0.975632
2024-05-13,55.5,1.00065
2024-05-13,55.75,1.044172
2024-05-13,56.0,1.068017
2024-05-13,56.25,1.089929
2024-05-13,56.5,1.106231
2024-05-13,56.75,1.109073
2024-05-13,57.0,1.135887
2024-05-13,57.25,1.159591
2024-05-13,57.5,1.172671
2024-05-13,57.75,1.19629
2024-05-13,58.0,1.216942
2024-05-13,58.25,1.199596
2024-05-13,58.5,1.20629
2024-05-13,58.75,1.235852
2024-05-13,59.0,1.257788
2024-05-13,59.25,1.267636
2024-05-13,59.5,1.277171
2024-05-13,59.75,1.303486
2024-05-13,60.0,1.339462
2024-05-13,60.25,1.371056
2024-05-13,60.5,1.359179
2024-05-13,60.75,1.381092
2024-05-13,61.0,1.364856
2024-05-13,61.25,1.344502
2024-05-13,61.5,1.341502
2024-05-13,61.75,1.352358
2024-05-13,62.0,1.388589
2024-05-13,62.25,1.446272
2024-05-13,62.5,1.508976
2024-05-13,62.75,1.498867
2024-05-13,63.0,1.388449
2024-05-13,63.25,1.409981
2024-05-13,63.5,1.364827
2024-05-13,63.75,1.237751
2024-05-13,64.0,1.16887
2024-05-13,64.25,1.137596
2024-05-13,64.5,1.121748
2024-05-13,64.75,1.052482
2024-05-13,65.0,0.996878
2024-05-14,35.0,0.112929
2024-05-14,35.25,0.119824
2024-05-14,35.5,0.130901
2024-05-14,35.75,0.157642
2024-05-14,36.0,0.202962
2024-05-14,36.25,0.243357
2024-05-14,36.5,0.259851
2024-05-14,36.75,0.281232
2024-05-14,37.0,0.309675
2024-05-14,37.25,0.345323
2024-05-14,37.5,0.367653
2024-05-14,37.75,0.378884
2024-05-14,38.0,0.384585
2024-05-14,38.25,0.383567
2024-05-14,38.5,0.410267
2024-05-14,38.75,0.472275
2024-05-14,39.0,0.530968
2024-05-14,39.25,0.553612
2024-05-14,39.5,0.541198
2024-05-14,39.75,0.564211
2024-05-14,40.0,0.595338
2024-05-14,40.25,0.622007
2024-05-14,40.5,0.637593
2024-05-14,40.75,0.628144
2024-05-14,41.0,0.616709
2024-05-14,41.25,0.610725
2024-05-14,41.5,0.60715
2024-05-14,41.75,0.627322
2024-05-14,42.0,0.68033
2024-05-14,42.25,0.743193
2024-05-14,42.5,0.79553
2024-05-14,42.75,0.839841
2024-05-14,43.0,0.869696
2024-05-14,43.25,0.877487
2024-05-14,43.5,0.889989
2024-05-14,43.75,0.895456
2024-05-14,44.0,0.897795
2024-05-14,44.25,0.902479
2024-05-14,44.5,0.894692
2024-05-14,44.75,0.897674
2024-05-14,45.0,0.92587
2024-05-14,45.25,0.95047
2024-05-14,45.5,0.974665
2024-05-14,45.75,1.002161
2024-05-14,46.0,1.032043
2024-05-14,46.25,1.049102
2024-05-14,46.5,1.06031
2024-05-14,46.75,1.0601
2024-05-14,47.0,1.05803
2024-05-14,47.25,1.06854
2024-05-14,47.5,1.067672
2024-05-14,47.75,1.061546
2024-05-14,48.0,1.047187
2024-05-14,48.25,1.031929
2024-05-14,48.5,1.025528
2024-05-14,48.75,1.036728
2024-05-14,49.0,1.041938
2024-05-14,49.25,1.035117
2024-05-14,49.5,1.057518
2024-05-14,49.75,1.04723
2024-05-14,50.0,1.047232
2024-05-14,50.25,1.041653
2024-05-14,50.5,1.034332
2024-05-14,50.75,1.027433
2024-05-14,51.0,1.033319
2024-05-14,51.25,1.043436
2024-05-14,51.5,1.02899
2024-05-14,51.75,1.015196
2024-05-14,52.0,1.00409
2024-05-14,52.25,0.987373
2024-05-14,52.5,0.960718
2024-05-14,52.75,0.933987
2024-05-14,53.0,0.914295
2024-05-14,53.25,0.921867
2024-05-14,53.5,0.929214
2024-05-14,53.75,0.910215
2024-05-14,54.0,0.936383
2024-05-14,54.25,0.970557
2024-05-14,54.5,0.969854
2024-05-14,54.75,0.979008
2024-05-14,55.0,0.970088
2024-05-14,55.25,0.950539
2024-05-14,55.5,0.976888
2024-05-14,55.75,1.020644
2024-05-14,56.0,1.047948
2024-05-14,56.25,1.073219
2024-05-14,56.5,1.092874
2024-05-14,56.75,1.09732
2024-05-14,57.0,1.134862
2024-05-14,57.25,1.165117
2024-05-14,57.5,1.174204
2024-05-14,57.75,1.205241
2024-05-14,58.0,1.23758
2024-05-14,58.25,1.226367
2024-05-14,58.5,1.239082
2024-05-14,58.75,1.261439
2024-05-14,59.0,1.274196
2024-05-14,59.25,1.283552
2024-05-14,59.5,1.296876
2024-05-14,59.75,1.329203
2024-05-14,60.0,1.363562
2024-05-14,60.25,1.396596
2024-05-14,60.5,1.38944
2024-05-14,60.75,1.403657
2024-05-14,61.0,1.394254
2024-05-14,61.25,1.37254
2024-05-14,61.5,1.37314
2024-05-14,61.75,1.383707
2024-05-14,62.0,1.409387
2024-05-14,62.25,1.442963
2024-05-14,62.5,1.491826
2024-05-14,62.75,1.496155
2024-05-14,63.0,1.425378
2024-05-14,63.25,1.456419
2024-05-14,63.5,1.431562
2024-05-14,63.75,1.304339
2024-05-14,64.0,1.219064
2024-05-14,64.25,1.178378
2024-05-14,64.5,1.167296
2024-05-14,64.75,1.090535
2024-05-14,65.0,1.034466
2024-05-15,35.0,0.109773
2024-05-15,35.25,0.114836
2024-05-15,35.5,0.123514
2024-05-15,35.75,0.149851
2024-05-15,36.0,0.189485
2024-05-15,36.25,0.226173
2024-05-15,36.5,0.243775
2024-05-15,36.75,0.265895
2024-05-15,37.0,0.290694
2024-05-15,37.25,0.315853
2024-05-15,37.5,0.338261
2024-05-15,37.75,0.347647
2024-05-15,38.0,0.354374
2024-05-15,38.25,0.353507
2024-05-15,38.5,0.373568
2024-05-15,38.75,0.424969
2024-05-15,39.0,0.484249
2024-05-15,39.25,0.514824
2024-05-15,39.5,0.504527
2024-05-15,39.75,0.522019
2024-05-15,40.0,0.553491
2024-05-15,40.25,0.576712
2024-05-15,40.5,0.587465
2024-05-15,40.75,0.583084
2024-05-15,41.0,0.577242
2024-05-15,41.25,0.573494
2024-05-15,41.5,0.575892
2024-05-15,41.75,0.600986
2024-05-15,42.0,0.650915
2024-05-15,42.25,0.711518
2024-05-15,42.5,0.766906
2024-05-15,42.75,0.812738
2024-05-15,43.0,0.837433
2024-05-15,43.25,0.842807
2024-05-15,43.5,0.862807
2024-05-15,43.75,0.867759
2024-05-15,44.0,0.875925
2024-05-15,44.25,0.885759
2024-05-15,44.5,0.879816
2024-05-15,44.75,0.879614
2024-05-15,45.0,0.904747
2024-05-15,45.25,0.927333
2024-05-15,45.5,0.95142
2024-05-15,45.75,0.981967
2024-05-15,46.0,1.011427
2024-05-15,46.25,1.029559
2024-05-15,46.5,1.049237
2024-05-15,46.75,1.062114
2024-05-15,47.0,1.061634
2024-05-15,47.25,1.071882
2024-05-15,47.5,1.076308
2024-05-15,47.75,1.08303
2024-05-15,48.0,1.070758
2024-05-15,48.25,1.05442
2024-05-15,48.5,1.056133
2024-05-15,48.75,1.069659
2024-05-15,49.0,1.077341
2024-05-15,49.25,1.081469
2024-05-15,49.5,1.099237
2024-05-15,49.75,1.083567
2024-05-15,50.0,1.084579
2024-05-15,50.25,1.084153
2024-05-15,50.5,1.070619
2024-05-15,50.75,1.056522
2024-05-15,51.0,1.057317
2024-05-15,51.25,1.06277
2024-05-15,51.5,1.045673
2024-05-15,51.75,1.030563
2024-05-15,52.0,1.017702
2024-05-15,52.25,1.000382
2024-05-15,52.5,0.968622
2024-05-15,52.75,0.933067
2024-05-15,53.0,0.916258
2024-05-15,53.25,0.924799
2024-05-15,53.5,0.930614
2024-05-15,53.75,0.914013
2024-05-15,54.0,0.940306
2024-05-15,54.25,0.978721
2024-05-15,54.5,0.979388
2024-05-15,54.75,0.988971
2024-05-15,55.0,0.982223
2024-05-15,55.25,0.963041
2024-05-15,55.5,0.985954
2024-05-15,55.75,1.028696
2024-05-15,56.0,1.056674
2024-05-15,56.25,1.082185
2024-05-15,56.5,1.101563
2024-05-15,56.75,1.107854
2024-05-15,57.0,1.145886
2024-05-15,57.25,1.17595
2024-05-15,57.5,1.181361
2024-05-15,57.75,1.21018
2024-05-15,58.0,1.249447
2024-05-15,58.25,1.243234
2024-05-15,58.5,1.259181
2024-05-15,58.75,1.276702
2024-05-15,59.0,1.282526
2024-05-15,59.25,1.289959
2024-05-15,59.5,1.302334
2024-05-15,59.75,1.338083
2024-05-15,60.0,1.367085
2024-05-15,60.25,1.392008
2024-05-15,60.5,1.390939
2024-05-15,60.75,1.405571
2024-05-15,61.0,1.410548
2024-05-15,61.25,1.381241
2024-05-15,61.5,1.384179
2024-05-15,61.75,1.398631
2024-05-15,62.0,1.41667
2024-05-15,62.25,1.437928
2024-05-15,62.5,1.461309
2024-05-15,62.75,1.475339
2024-05-15,63.0,1.457407
2024-05-15,63.25,1.488057
2024-05-15,63.5,1.473387
2024-05-15,63.75,1.372444
2024-05-15,64.0,1.263638
2024-05-15,64.25,1.218351
2024-05-15,64.5,1.212117
2024-05-15,64.75,1.130604
2024-05-15,65.0,1.080678
2024-05-16,35.0,0.103766
2024-05-16,35.25,0.107968
2024-05-16,35.5,0.115956
2024-05-16,35.75,0.141046
2024-05-16,36.0,0.174895
2024-05-16,36.25,0.207693
2024-05-16,36.5,0.227468
2024-05-16,36.75,0.252161
2024-05-16,37.0,0.273777
2024-05-16,37.25,0.290223
2024-05-16,37.5,0.309101
2024-05-16,37.75,0.321237
2024-05-16,38.0,0.332992
2024-05-16,38.25,0.335571
2024-05-16,38.5,0.358483
2024-05-16,38.75,0.407658
2024-05-16,39.0,0.4671
2024-05-16,39.25,0.494696
2024-05-16,39.5,0.486219
2024-05-16,39.75,0.496328
2024-05-16,40.0,0.521225
2024-05-16,40.25,0.52987
2024-05-16,40.5,0.535625
2024-05-16,40.75,0.536533
2024-05-16,41.0,0.533355
2024-05-16,41.25,0.5351
2024-05-16,41.5,0.545086
2024-05-16,41.75,0.568877
2024-05-16,42.0,0.609749
2024-05-16,42.25,0.663972
2024-05-16,42.5,0.712956
2024-05-16,42.75,0.762887
2024-05-16,43.0,0.791516
